frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_12
1180,(146!140),(1011!149),(1098!249),(893!339),(1035!330),(1122!314),(559!414),,(320!967),(287!859),(751!856),
1181,(146!140),(1011!149),(1098!248),(893!340),(1035!330),(1122!314),(559!414),,(320!967),(287!859),(751!856),
1182,(147!140),(1011!148),(1098!249),(893!340),(1036!330),(1122!314),(559!414),,(320!966),(287!859),(751!857),
1183,(148!140),(1011!148),(1098!249),(893!340),(1036!330),(1122!314),(560!414),,(320!966),(287!859),(751!856),
1184,(149!140),(1011!149),(1098!250),(893!339),(1036!331),(1122!314),(561!415),,(320!966),(287!859),(751!856),
1185,(150!141),(1011!150),(1098!250),(894!340),(1036!332),(1122!314),(561!415),,(320!966),(287!859),(751!856),
1186,(149!143),(1011!149),(1098!250),(893!339),(1036!331),(1122!314),(561!415),,(320!966),(287!859),(751!857),
1187,(150!143),(1011!149),(1098!250),(893!339),(1036!331),(1122!314),(561!415),,(320!966),(287!859),(751!856),
1188,(150!144),(1011!149),(1098!250),(893!339),(1036!331),(1122!315),(561!415),,(320!966),(287!859),(751!856),
1189,(151!146),(1011!149),(1098!250),(894!339),(1036!331),(1122!314),(562!415),,(321!966),(287!859),(751!856),
1190,(151!146),(1011!149),(1097!250),(893!339),(1036!331),(1122!314),(561!415),,(320!966),(287!859),(751!857),
