frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_15,ID_16,ID_17,ID_18,ID_19,ID_20,ID_21,ID_23,ID_24,ID_25,ID_26,ID_27,ID_28,ID_29,ID_30,ID_34
27938,,,,"(49,745)",,,"(885,372)",,,,,,"(958,1025)",,"(166,1017)",,,,,"(75,78)",,,,"(841,913)",,,,"(284,86)",,
27939,,,,"(49,745)",,,"(885,372)",,,,,,"(958,1025)",,"(164,1018)",,,,,"(80,78)",,,,"(841,913)",,,,"(285,85)",,
27940,,,,"(49,745)",,,"(885,372)",,,,,,"(958,1025)",,"(166,1017)",,,,,"(79,77)",,,,"(846,913)",,,,"(284,85)",,
27941,,,,"(49,745)",,,"(885,372)",,,,,,"(958,1024)",,"(164,1018)",,,,,"(75,78)",,,,"(837,913)",,,,"(284,86)",,
27942,,,,"(49,745)",,,"(884,372)",,,,,,"(957,1025)",,"(166,1017)",,,,,"(75,78)",,,,"(841,914)",,,,"(284,86)",,
27943,,,,"(49,745)",,,"(884,372)",,,,,,"(957,1025)",,"(166,1017)",,,,,"(76,78)",,,,"(842,913)",,,,"(285,86)",,
27944,,,,"(48,745)",,,"(883,372)",,,,,,"(957,1025)",,"(164,1018)",,,,,"(75,78)",,,,"(845,913)",,,,"(284,86)",,
27945,,,,"(48,745)",,,"(883,372)",,,,,,"(957,1025)",,,,,,,"(75,77)",,,,"(841,913)",,,,"(284,86)",,
27946,,,,"(49,745)",,,"(884,372)",,,,,,"(957,1025)",,"(164,1018)",,,,,"(75,78)",,,,"(846,911)",,,,"(284,86)",,
27947,,,,"(49,745)",,,"(884,372)",,,,,,"(959,1025)",,"(166,1017)",,,,,"(80,78)",,,,"(845,915)",,,,"(285,86)",,
27948,,,,"(49,745)",,,"(884,372)",,,,,,"(958,1025)",,"(164,1018)",,,,,"(76,78)",,,,"(837,914)",,,,"(285,86)",,
27949,,,,"(49,745)",,,"(884,372)",,,,,,"(959,1025)",,"(164,1018)",,,,,"(79,77)",,,,"(837,914)",,,,"(284,86)",,
27950,,,,"(49,745)",,,"(883,372)",,,,,,"(959,1025)",,"(166,1017)",,,,,"(79,78)",,,,"(837,914)",,,,"(285,86)",,
27951,,,,"(49,745)",,,"(883,372)",,,,,,"(958,1025)",,"(165,1018)",,,,,"(79,78)",,,,"(844,915)",,,,"(284,86)",,
27952,,,,"(49,745)",,,"(884,372)",,,,,,"(959,1025)",,"(165,1018)",,,,,"(79,78)",,,,"(844,915)",,,,"(285,86)",,
27953,,,,"(49,746)",,,"(884,372)",,,,,,"(959,1025)",,"(166,1017)",,,,,"(76,78)",,,,"(837,915)",,,,"(285,86)",,
27954,,,,"(49,745)",,,"(884,372)",,,,,,"(958,1025)",,"(166,1017)",,,,,"(79,78)",,,,"(845,914)",,,,"(285,87)",,
27955,,,,"(49,745)",,,"(883,372)",,,,,,"(958,1025)",,,,,,,"(79,78)",,,,"(837,917)",,,,"(284,86)",,
27956,,,,"(49,745)",,,"(884,372)",,,,,,"(958,1025)",,"(166,1018)",,,,,"(75,78)",,,,"(844,913)",,,,"(285,86)",,
27957,,,,"(49,745)",,,"(884,372)",,,,,,"(958,1025)",,"(166,1017)",,,,,"(76,78)",,,,"(845,914)",,,,"(285,86)",,
27958,,,,"(49,745)",,,"(884,372)",,,,,,"(958,1025)",,"(168,1017)",,,,,"(79,78)",,,,"(844,917)",,,,"(284,86)",,
27959,,,,"(48,745)",,,"(883,372)",,,,,,"(958,1025)",,"(166,1017)",,,,,"(79,78)",,,,"(844,917)",,,,"(284,86)",,
27960,,,,"(49,745)",,,"(883,372)",,,,,,"(959,1025)",,"(164,1018)",,,,,"(79,77)",,,,"(844,917)",,,,"(284,86)",,
27961,,,,"(49,745)",,,"(883,372)",,,,,,"(958,1025)",,"(164,1018)",,,,,"(79,78)",,,,"(836,917)",,,,"(285,86)",,
27962,,,,"(49,745)",,,"(883,372)",,,,,,"(958,1025)",,"(167,1018)",,,,,"(79,78)",,,,"(836,918)",,,,"(284,86)",,
27963,,,,"(49,745)",,,"(883,372)",,,,,,"(958,1025)",,"(167,1018)",,,,,"(75,78)",,,,"(844,918)",,,,"(284,86)",,
27964,,,,"(49,745)",,,"(884,372)",,,,,,"(958,1025)",,"(166,1017)",,,,,"(76,78)",,,,"(837,918)",,,,"(285,86)",,
27965,,,,"(49,745)",,,"(883,372)",,,,,,"(957,1025)",,"(167,1017)",,,,,"(79,78)",,,,"(837,918)",,,,"(284,87)",,
27966,,,,"(49,745)",,,"(884,372)",,,,,,"(957,1025)",,"(167,1017)",,,,,"(76,77)",,,,"(837,918)",,,,"(284,87)",,
27967,,,,"(49,744)",,"(215,55)","(884,372)",,,,,,"(957,1024)",,"(167,1017)",,,,,"(76,78)",,,,"(837,918)",,,,"(284,87)",,
27968,,,,"(49,745)",,"(215,55)","(884,372)",,,,,,"(954,1025)",,"(167,1017)",,,,,"(76,77)",,,,"(836,918)",,,,"(284,87)",,
27969,,,,"(49,745)",,,"(883,372)",,,,,,"(956,1025)",,"(167,1017)",,,,,"(80,78)",,,,"(836,918)",,,,"(285,87)",,
27970,,,,"(49,745)",,,"(884,372)",,,,,,"(954,1025)",,"(164,1018)",,,,,"(75,78)",,,,"(836,918)",,,,"(285,87)",,
27971,,,,"(49,745)",,,"(884,372)",,,,,,"(956,1025)",,"(165,1017)",,,,,"(79,77)",,,,"(837,918)",,,,"(284,87)",,
27972,,,,"(49,744)",,,"(883,372)","(392,45)",,,,,"(954,1024)",,"(165,1017)",,,,,"(79,77)",,,,"(837,918)",,,,"(284,87)",,
27973,,,,"(49,745)",,,"(884,372)",,,,,,"(958,1024)",,"(167,1017)",,,,,"(76,77)",,,,"(836,918)",,,,"(284,87)",,
27974,,,,"(49,745)",,,"(883,372)",,,,,,"(958,1024)",,"(167,1017)",,,,,"(79,78)",,,,"(836,918)",,,,,,
27975,,,,"(49,744)",,,"(883,372)",,,,,,"(958,1025)",,"(167,1017)",,,,,"(79,78)",,,,"(836,918)",,,,"(284,87)",,
27976,,,,"(49,745)",,,"(884,372)",,,,,,"(957,1025)",,"(167,1017)",,,,,"(79,78)",,,,"(840,919)",,,,"(284,87)",,
27977,,,,"(49,745)",,,"(883,372)",,,,,,"(958,1025)",,"(167,1017)",,,,,"(79,78)",,,,"(836,919)",,,,"(284,87)",,
27978,,,,"(49,745)",,,"(884,372)",,,,,,"(957,1025)",,"(167,1017)",,,,,"(79,78)",,,,"(836,918)",,,,"(285,87)",,
27979,,,,"(49,745)",,,"(883,372)",,,,,,"(958,1025)",,"(167,1017)",,,,,"(79,78)",,,,"(837,919)",,,,"(284,87)",,
27980,,,,"(48,745)",,,"(883,372)",,,,,,"(957,1024)",,"(166,1017)",,,,,"(79,78)",,,,"(835,919)",,,,"(284,87)",,
27981,,,,"(49,745)",,"(213,55)","(884,372)",,,,,,"(959,1025)",,"(167,1017)",,,,,"(75,78)",,,,"(836,919)",,,,"(284,87)",,
27982,,,,"(49,745)",,"(213,55)","(884,372)",,,,,,"(954,1025)",,"(167,1017)",,,,,"(76,78)",,,,"(837,919)",,,,"(285,87)",,
27983,,,,"(49,745)",,"(214,55)","(883,372)",,,,,,"(959,1025)",,"(167,1017)",,,,,"(79,78)",,,,"(836,919)",,,,"(284,88)",,
27984,,,,"(49,745)",,,"(883,372)",,,,,,"(958,1025)",,"(167,1017)",,,,,"(79,78)",,,,"(836,919)",,,,"(284,88)",,
27985,,,,"(49,745)",,"(213,55)","(883,372)",,,,,,"(958,1025)",,"(167,1017)",,,,,"(79,78)",,,,"(836,919)",,,,"(284,87)",,
27986,,,,"(49,745)",,"(214,55)","(883,372)",,,,,,"(958,1025)",,"(167,1017)",,,,,"(79,78)",,,,"(836,919)",,,,"(284,87)",,
27987,,,,"(49,745)",,"(214,55)","(883,372)",,,,,,"(958,1025)",,"(167,1017)",,,,,"(75,78)",,,,"(837,919)",,,,"(284,86)",,
27988,,,,"(49,745)",,"(214,55)","(884,372)",,,,,,"(958,1025)",,"(164,1017)",,,,,"(75,78)",,,,"(836,918)",,,,"(284,85)",,
27989,,,,"(49,745)",,,"(883,372)",,,,,,"(958,1025)",,"(167,1017)",,,,,"(79,78)",,,,"(836,918)",,,,"(284,87)",,
27990,,,,"(49,745)",,"(213,55)","(883,372)",,,,,,"(958,1025)",,"(167,1017)",,,,,"(75,77)",,,,"(836,918)",,,,"(284,86)",,
27991,,,,"(49,745)",,,"(884,372)",,,,,,"(958,1025)",,"(167,1017)",,,,,"(80,78)",,"(333,1028)",,"(837,918)",,,,"(285,86)",,
27992,,,,"(49,745)",,,"(883,372)",,,,,,"(959,1025)",,"(170,1017)",,,,,"(79,78)",,,,"(837,918)",,,,"(284,85)",,
27993,,,,"(48,745)",,"(213,55)","(883,372)",,,,,,"(958,1024)",,"(167,1017)",,,,,"(79,78)",,,,"(837,918)",,,,"(285,87)",,
27994,,,,"(49,745)",,,"(883,372)",,,,,,"(959,1025)",,"(164,1017)",,,,,"(79,78)",,,,"(837,919)",,,,"(285,87)",,
27995,,,,"(49,745)",,,"(883,372)",,,,,,"(959,1025)",,"(167,1017)",,,,,"(79,78)",,,,"(837,918)",,,,"(285,86)",,
27996,,,,"(48,745)",,,"(883,372)",,,,,,"(958,1025)",,"(167,1017)",,,,,"(79,78)",,,,"(837,918)",,,,"(285,85)",,
27997,,,,"(49,745)",,,"(883,372)",,,,,,"(958,1025)",,"(167,1017)",,,,,"(75,78)",,,,"(837,918)",,,,"(284,85)",,
27998,,,,"(49,745)",,,"(883,372)","(390,45)",,,,,"(958,1025)",,"(167,1017)",,,,,"(75,78)",,,,"(837,919)",,,,"(285,85)",,
27999,,,,"(49,744)",,,"(883,372)",,,,,,"(958,1025)",,"(167,1017)",,,,,"(79,78)",,,,"(837,919)",,,,"(284,85)",,
28000,,,,"(49,744)",,,"(883,372)","(390,46)",,,,,"(958,1025)",,"(167,1017)",,,,,"(79,78)",,,,"(837,919)",,,,"(285,86)",,
28001,,,,"(49,745)",,,"(883,372)",,,,,,"(959,1025)",,"(167,1017)",,,,,"(75,78)",,,,"(838,918)",,,,"(284,85)",,
28002,,,,"(49,745)",,,"(883,372)",,,,,,"(958,1025)",,"(164,1018)",,,,,"(75,78)",,,,"(838,919)",,,,"(285,86)",,
28003,,,,"(49,745)",,,"(883,372)",,,,,,"(958,1025)",,"(167,1017)",,,,,"(75,78)",,,"(338,46)","(837,919)",,,,"(285,85)",,
28004,,,,"(49,745)",,,"(883,372)",,,,,,"(958,1024)",,"(167,1017)",,,,,"(75,78)",,,,"(838,918)",,,,"(285,86)",,
28005,,,,"(49,745)",,,"(883,372)",,,,,,"(959,1025)",,"(167,1017)",,,,,"(79,78)",,,,"(837,918)",,,,"(284,86)",,
28006,,,,"(49,745)",,,"(883,372)","(389,46)",,,,,"(959,1025)",,"(164,1018)",,,,,"(79,78)",,,,"(838,918)",,,,"(285,85)",,
28007,,,,"(49,745)",,,"(883,372)",,,,,,"(959,1025)",,"(167,1017)",,,,,"(79,78)",,,,"(838,918)",,,,"(285,85)",,
28008,,,,"(49,745)",,,"(883,373)",,,,,,"(958,1025)",,"(167,1017)",,,,,"(79,78)",,,,"(838,918)",,,,"(285,86)",,
28009,,,,"(49,745)",,,"(883,372)",,,,,,"(958,1025)",,"(169,1017)",,,,,"(75,78)",,,,"(838,918)",,,,"(285,85)",,
28010,,,,"(49,745)",,,"(883,372)",,,,,,"(953,1025)",,"(169,1017)",,,,,"(79,78)",,,,"(838,917)",,,,"(285,86)",,
28011,,,,"(49,745)",,,"(883,372)",,,,,,"(958,1025)",,"(167,1017)",,,,,"(75,78)",,,,"(839,918)",,,,"(285,85)",,
28012,,,,"(49,746)",,,"(883,372)",,,,,,"(958,1025)",,"(167,1017)",,,,,"(75,78)",,,,"(839,917)",,,,"(285,86)",,
28013,,,,"(49,745)",,,"(883,372)",,,,,,"(958,1025)",,"(167,1017)",,,,,"(79,78)",,,,"(839,917)",,,,"(285,85)",,
28014,,,,"(49,745)",,,"(883,372)",,,,,,"(958,1025)",,"(167,1017)",,,,,"(75,78)",,,,"(840,917)",,,,"(285,85)",,
28015,,,,"(49,745)",,,"(883,372)",,,,,,"(959,1025)",,"(167,1017)",,,,,"(75,78)",,,,"(840,917)",,,,"(285,85)",,
28016,,,,"(49,745)",,,"(883,372)",,,,,,"(958,1025)",,"(167,1017)",,,,,"(75,78)",,,,"(840,918)",,,,"(284,85)",,
28017,,,,"(49,745)",,,"(883,372)",,,,,,"(959,1024)",,"(169,1015)",,,,,"(76,78)",,,,"(841,917)",,,,"(284,85)",,
28018,,,,"(49,745)",,,"(883,372)",,,,,,"(958,1025)",,"(167,1017)",,,,,"(75,77)",,,,"(841,917)",,,,"(284,85)",,
28019,,,,"(49,745)",,"(216,55)","(883,372)",,,,,,"(959,1025)",,"(167,1017)",,,,,"(75,78)",,,,"(841,917)",,,,"(284,85)",,
28020,,,,"(49,745)",,,"(883,372)",,,,,,"(958,1025)",,"(167,1017)",,,,,"(79,77)",,,,"(841,917)",,,,"(284,85)",,
28021,,,,"(48,744)",,,"(883,372)",,,,,,"(958,1024)",,"(167,1017)",,,,,"(79,77)",,,,"(841,917)",,,,"(284,85)",,
28022,,,,"(48,745)",,,"(883,372)",,,,,,"(954,1024)",,"(167,1016)",,,,,"(79,77)",,,,"(841,917)",,,,"(284,85)",,
28023,,,,"(49,745)",,,"(883,372)",,,,,,"(958,1024)",,"(167,1017)",,,,,"(79,77)",,,,"(842,917)",,,,"(284,86)",,
28024,,,,"(49,745)",,,"(883,372)",,,,,,"(958,1024)",,"(167,1016)",,,,,"(79,78)",,,,"(842,917)",,,,"(284,85)",,
28025,,,,"(48,745)",,"(215,54)","(883,372)",,,,,,"(958,1024)",,"(167,1017)",,,,,"(75,77)",,,,"(842,917)",,,,"(284,85)",,
28026,,,,"(48,745)",,,"(883,372)",,,,,,"(958,1025)",,"(166,1017)",,,,"(270,48)","(79,78)",,,"(333,46)","(842,917)",,,,"(284,85)",,
28027,,,,"(49,744)",,,"(883,372)",,,,,,"(958,1024)",,"(167,1017)",,,,,"(75,77)",,,,"(842,917)",,,,"(284,85)",,
28028,,,,"(49,745)",,,"(883,372)",,,,,,"(958,1024)",,"(167,1017)",,,,,"(75,77)",,,,"(843,917)",,,,"(284,85)",,
28029,,,,"(49,745)",,,"(883,372)",,,,,,"(958,1025)",,"(169,1017)",,,,,"(79,78)",,,,"(843,918)",,,,"(284,86)",,
28030,,,,"(48,745)",,,"(883,372)",,,,,,"(958,1024)",,"(166,1017)",,,,,"(79,77)",,,,"(843,917)",,,,"(284,85)",,
28031,,,,"(49,745)",,,"(883,372)",,,,,,"(958,1025)",,"(167,1017)",,,,,"(79,78)",,,,"(843,918)",,,,"(284,85)",,
28032,,,,"(49,744)",,,"(883,372)",,,,,,"(958,1024)",,"(167,1017)",,,,,"(76,78)",,,,"(843,917)",,,,"(284,85)",,
28033,,,,"(48,745)",,"(215,55)","(883,371)",,,,,,"(958,1024)",,"(166,1017)",,,,,"(75,77)",,,,"(843,917)",,,,"(284,86)",,
28034,,,,"(49,745)",,,"(883,371)",,,,,,"(958,1024)",,"(167,1017)",,,,,"(75,77)",,,,"(844,918)",,,,"(284,85)",,
28035,,,,"(48,745)",,,"(883,371)",,,,,,"(958,1025)",,"(167,1017)",,,,,"(75,77)",,,,"(844,919)",,,,"(284,86)",,
28036,,,,"(48,745)",,,"(883,372)","(390,45)",,,,,"(958,1024)",,"(167,1017)",,,,,"(75,77)",,,,"(844,919)",,,,"(284,86)",,
28037,,,,"(48,745)",,,"(883,372)",,,,,,"(958,1025)",,"(167,1017)",,,,,"(75,77)",,,,"(844,919)",,,,"(283,86)",,
28038,,,,"(48,745)",,,"(883,372)",,,,,,"(953,1025)",,"(166,1017)",,,,,"(75,78)",,,,"(844,920)",,,,"(284,86)",,
28039,,,,"(48,746)",,,"(883,372)",,,,,,"(959,1025)",,"(167,1017)",,,,,"(75,77)",,,,"(845,919)",,,,"(283,85)",,
28040,,,,"(49,745)",,,"(883,372)",,,,,,"(959,1025)",,"(167,1017)",,,,,"(75,77)",,,,"(845,919)",,,,"(284,85)",,
28041,,,,"(49,745)",,,"(883,372)",,,,,,"(958,1025)",,"(167,1017)",,,,,"(79,77)",,,,"(845,919)",,,,"(283,85)",,
28042,,,,"(49,745)",,,"(883,372)","(389,45)",,,,,"(959,1025)",,"(167,1017)",,,,,"(75,77)",,,,"(845,919)",,,,"(283,85)",,
28043,,,,"(49,745)",,,"(883,372)",,,,,,"(958,1025)",,"(167,1017)",,,,,"(78,77)",,,,"(845,919)",,,,"(283,85)",,
28044,,,,"(48,745)",,,"(883,372)",,,,,,"(958,1025)",,"(166,1017)",,,,,"(75,77)",,,,"(844,920)",,,,"(283,86)",,
28045,,,,"(48,745)",,,"(883,372)",,,,,,"(958,1024)",,"(167,1017)",,,,,"(79,77)",,,,"(851,922)",,,,"(284,85)",,
28046,,,,"(48,745)",,,"(883,372)",,,,,,"(958,1025)",,"(167,1017)",,,,,"(76,77)",,,,"(848,920)",,,,"(284,85)",,
28047,,,,"(48,745)",,,"(884,372)",,,,,,"(958,1025)",,"(169,1017)",,,,,"(75,77)",,,,"(849,921)",,,,"(284,85)",,
28048,,,,"(48,745)",,,"(883,372)",,,,,,"(958,1025)",,"(167,1017)",,,,,"(75,77)",,,,"(852,921)",,,,"(284,85)",,
28049,,,,"(48,745)",,,"(883,372)","(390,45)",,,,,"(959,1025)",,"(167,1017)",,,,,"(75,77)",,,,"(850,922)",,,,"(283,86)",,
28050,,,,"(49,745)",,,"(883,372)",,,,,,"(959,1025)",,"(167,1017)",,,,,"(75,77)",,,,"(850,921)",,,,"(283,86)",,
28051,,,,"(48,745)",,,"(883,372)",,,,,,"(959,1025)",,"(167,1017)",,,,,"(75,77)",,,,"(850,921)",,,,"(283,85)",,
28052,,,,"(48,745)",,,"(883,372)",,,,,,"(959,1025)",,"(167,1017)",,,,,"(75,77)",,,,"(850,920)",,,,"(283,85)",,
28053,,,,"(48,745)",,,"(883,372)","(390,45)",,,,,"(959,1025)",,"(169,1017)",,,,,"(75,77)",,,,"(850,920)",,,,"(283,85)",,
28054,,,,"(48,745)",,,"(883,372)",,,,,,"(958,1025)",,"(169,1017)",,,,,"(75,77)",,,"(332,46)","(848,921)",,,,"(283,85)",,
28055,,,,"(48,745)",,,"(883,372)",,,,,,"(958,1025)",,"(166,1017)",,,,"(270,48)","(75,77)",,,"(333,46)","(849,921)",,,,"(284,86)",,
28056,,,,"(48,745)",,,"(883,372)",,,,,,"(958,1025)",,"(169,1017)",,,,,"(75,78)",,,,"(848,923)",,,,"(283,86)",,
28057,,,,"(48,745)",,,"(883,372)",,,,,,"(958,1025)",,"(168,1017)",,,,,"(75,78)",,,,"(849,922)",,,,"(283,86)",,
28058,,,,"(48,745)",,,"(883,372)",,,,,,"(953,1025)",,"(169,1017)",,,,,"(75,78)",,,,"(850,922)",,,,"(284,86)",,
28059,,,,"(48,745)",,,"(883,372)",,,,,,"(953,1025)",,"(166,1017)",,,,,"(75,77)",,,,"(848,924)",,,,"(283,86)",,
28060,,,,"(48,745)",,,"(883,372)",,,,,,"(953,1025)",,"(166,1017)",,,,,"(75,77)",,,,"(850,923)",,,,"(284,85)",,
28061,,,,"(49,745)",,,"(883,372)",,,,,,"(958,1025)",,"(166,1017)",,,,,"(75,77)",,,,"(851,921)",,,,"(283,85)",,
28062,,,,"(48,745)",,,"(883,372)",,,,,,"(959,1025)",,"(166,1017)",,,,,"(75,77)",,,,"(850,921)",,,,"(284,85)",,
28063,,,,"(49,745)",,,"(883,372)",,,,,,"(959,1025)",,"(166,1017)",,,,,"(79,77)",,,,"(851,922)",,,,"(284,85)",,
28064,,,,"(48,745)",,,"(883,372)",,,,,,"(953,1024)",,"(166,1017)",,,,,"(79,77)",,,,"(850,922)",,,,"(283,85)",,
28065,,,,"(48,745)",,,"(883,372)",,,,,,"(959,1025)",,"(166,1017)",,,,,"(75,77)",,,"(334,46)","(846,922)",,,,"(283,86)",,
28066,,,,"(48,745)",,,"(883,372)",,,,,,"(958,1024)",,"(166,1017)",,,,,"(75,77)",,,,"(846,921)",,,,"(283,85)",,
28067,,,,"(49,745)",,,"(883,372)",,,,,,"(959,1025)",,"(166,1017)",,,,,"(75,77)",,,,"(850,921)",,,,"(284,85)",,
28068,,,,"(48,745)",,,"(883,372)",,,,,,"(959,1025)",,"(166,1017)",,,,,"(75,77)",,,,"(851,921)",,,,"(283,85)",,
28069,,,,"(48,745)",,,"(883,372)",,,,,,"(959,1025)",,"(166,1017)",,,,,"(75,77)",,,,"(850,921)",,,,"(283,85)",,
28070,,,,"(49,745)",,,"(883,372)",,,,,,"(953,1025)",,"(166,1017)",,,,,"(79,77)",,,,"(850,921)",,,,"(284,85)",,
28071,,,,"(48,745)",,,"(883,372)",,,,,,"(958,1025)",,"(166,1017)",,,,,"(75,77)",,,,"(851,921)",,,,"(284,85)",,
28072,,,,"(48,745)",,,"(883,372)",,,,,,"(959,1025)",,"(166,1017)",,,,,"(75,77)",,,,"(849,921)",,,,"(283,86)",,
28073,,,,"(49,745)",,,"(883,372)",,,,,,"(959,1025)",,"(166,1017)",,,,,"(75,77)",,,,"(849,921)",,,,"(284,86)",,
28074,,,,"(48,744)",,,"(883,372)",,,,,,"(958,1025)",,"(168,1017)",,,,,"(75,77)",,,,"(849,919)",,,,"(283,86)",,
28075,,,,"(48,745)",,,"(883,372)",,,,,,"(959,1025)",,"(168,1017)",,,,,"(75,77)",,,,"(849,921)",,,,"(284,87)",,
28076,,,,"(48,745)",,,"(883,372)",,,,,,"(958,1024)",,"(166,1017)",,,,,"(75,77)",,,,"(846,920)",,,,"(284,87)",,
28077,,,,"(48,745)",,,"(883,374)",,,,,,"(958,1025)",,"(168,1017)",,,,,"(75,77)",,,,"(846,921)",,,,"(284,85)",,
28078,,,,"(48,745)",,,"(883,372)",,,,,,"(959,1025)",,"(168,1017)",,,,,"(75,77)",,,,"(850,921)",,,,"(284,86)",,
28079,,,,"(48,745)",,,"(883,372)",,,,,,"(959,1025)",,"(166,1017)",,,,,"(75,77)",,,,"(846,921)",,,,"(284,85)",,
28080,,,,"(48,745)",,,"(883,372)",,,,,,"(958,1025)",,"(168,1017)",,,,,"(79,77)",,,,"(846,920)",,,,"(284,85)",,
28081,,,,"(48,745)",,,"(883,372)",,,,,,"(958,1025)",,"(166,1018)",,,,,"(79,77)",,,,"(850,920)",,,,"(284,85)",,
28082,,,,"(48,745)",,,"(883,372)",,,,,,"(958,1024)",,"(166,1017)",,,,,"(75,77)",,,,"(850,919)",,,,"(284,85)",,
28083,,,,"(48,745)",,,"(883,372)",,,,,,"(959,1024)",,"(165,1018)",,,,,"(79,77)",,,,"(850,919)",,,,"(283,86)",,
28084,,,,"(48,744)",,,"(883,372)",,,,,,"(958,1025)",,"(167,1017)",,,,,"(75,77)",,,,"(846,919)",,,,"(283,85)",,
28085,,,,"(48,745)",,,"(883,371)",,,,,,"(954,1025)",,"(167,1017)",,,,,"(75,77)",,,,"(846,919)",,,,"(283,85)",,
28086,,,,"(48,745)",,,"(883,372)",,,,,,"(953,1025)",,"(167,1017)",,,,,"(75,77)",,,,"(846,919)",,,,"(283,85)",,
28087,,,,"(48,745)",,,"(883,372)",,,,,,"(953,1025)",,"(167,1017)",,,,,"(75,77)",,,,"(846,919)",,,,"(283,85)",,
28088,,,,"(48,745)",,,"(883,372)",,,,,,"(958,1024)",,"(167,1017)",,,,,"(75,77)",,,,"(846,919)",,,,"(283,85)",,
28089,,,,"(48,744)",,,"(883,372)",,,,,,"(958,1024)",,"(167,1017)",,,,,"(75,77)",,,,"(846,919)",,,,"(283,85)",,
28090,,,,"(48,745)",,,"(883,372)",,,,,,"(953,1025)",,"(167,1017)",,,,,"(75,77)",,,,"(846,919)",,,,"(283,85)",,
28091,,,,"(48,745)",,,"(883,372)",,,,,,"(953,1024)",,"(167,1017)",,,,,"(75,77)",,,,"(846,919)",,,,"(283,85)",,
28092,,,,"(48,745)",,,"(883,372)","(391,45)",,,,,"(953,1025)",,"(167,1017)",,,,,"(75,77)",,,,"(846,919)",,,,"(283,85)",,
28093,,,,"(48,745)",,,"(883,372)",,,,,,"(953,1025)",,"(167,1017)",,,,,"(75,77)",,,,"(846,919)",,,,"(283,85)",,
28094,,,,"(48,745)",,,"(883,372)",,,,,,"(953,1025)",,"(167,1017)",,,,,"(75,77)",,,,"(846,919)",,,,"(283,85)",,
28095,,,,"(48,745)",,,"(883,372)",,,,,,"(953,1025)",,"(167,1017)",,,,,"(75,77)",,,,"(847,919)",,,,"(283,85)",,
28096,,,,"(48,745)",,,"(883,372)","(390,46)",,,,,"(953,1025)",,"(167,1017)",,,,,"(75,77)",,,,"(847,920)",,,,"(283,84)",,
28097,,,,"(48,745)",,,"(883,372)",,,,,,"(953,1025)",,"(167,1017)",,,,,"(75,77)",,,,"(848,921)",,,,"(283,85)",,
28098,,,,"(48,745)",,,"(883,372)",,,,,,"(953,1025)",,"(167,1017)",,,,,"(75,77)",,,"(334,46)","(848,921)",,,,"(283,84)",,
28099,,,,"(48,745)",,,"(883,372)",,,,,,"(953,1025)",,"(167,1017)",,,,,"(75,78)",,,,"(848,921)",,,,"(283,84)",,
28100,,,,"(48,745)",,,"(883,372)","(389,46)",,,,,"(953,1025)",,"(167,1017)",,,,,"(75,77)",,,,"(848,921)",,,,"(283,82)",,
28101,,,,"(48,745)",,,"(882,372)",,,,,,"(953,1025)",,"(167,1017)",,,,,"(74,77)",,,,"(848,921)",,,,"(283,81)",,
28102,,,,"(48,745)",,,"(883,372)",,,,,,"(953,1025)",,"(167,1017)",,,,,"(74,77)",,,,"(853,920)",,,,"(283,83)",,
28103,,,,"(48,745)",,,"(883,372)",,,,,,"(953,1025)",,"(167,1017)",,,,,"(78,77)",,,,"(853,921)",,,,"(283,84)",,
28104,,,,"(48,745)",,,"(883,372)",,,,,,"(953,1025)",,"(167,1017)",,,,,"(78,77)",,,,"(848,921)",,,,"(283,84)",,
28105,,,,"(48,745)",,,"(883,372)",,,,,,"(953,1025)",,"(167,1017)",,,,,"(74,77)",,,,"(849,921)",,,,"(282,84)",,
28106,,,,"(48,745)",,,"(883,372)",,,,,,"(953,1025)",,"(167,1017)",,,,,"(75,77)",,,,"(853,919)",,,,"(283,84)",,
28107,,,,"(48,745)",,,"(883,372)",,,,,,"(958,1025)",,"(167,1017)",,,,,"(75,77)",,,,"(853,919)",,,,"(283,84)",,
28108,,,,"(48,745)",,,"(882,372)",,,,,,"(958,1025)",,"(166,1017)",,,,,"(75,77)",,,,"(853,918)",,,,"(283,84)",,
28109,,,,"(48,745)",,,"(883,372)",,,,,,"(953,1025)",,"(166,1017)",,,,,"(75,77)",,,,"(849,919)",,,,"(283,84)",,
28110,,,,"(48,745)",,,"(882,372)",,,,,,"(953,1025)",,"(167,1017)",,,,,"(74,78)",,,,"(854,918)",,,,"(282,84)",,
28111,,,,"(48,745)",,,"(883,372)",,,,,,"(953,1025)",,"(167,1017)",,,,,"(74,78)",,,,"(854,919)",,,,"(282,84)",,
28112,,,,"(48,744)",,,"(883,372)",,,,,,"(952,1025)",,"(166,1017)",,,,,"(78,78)",,,,"(855,918)",,,,"(282,84)",,
28113,,,,"(48,745)",,,"(882,372)",,,,,,"(952,1025)",,"(167,1017)",,,,,"(74,78)",,,,"(852,919)",,,,"(282,84)",,
28114,,,,"(48,744)",,,"(883,372)",,,,,,"(953,1025)",,"(167,1017)",,,,,"(74,78)",,,,"(852,919)",,,,"(282,85)",,
